id,lat,lon,category,value_a,value_b
66383,34.41329,-91.0021,cat_09,327.7739,65.0437
66384,42.68181,-96.81182,cat_15,918.6085,58.0542
66385,31.74546,-119.96492,cat_06,385.1177,55.8496
66386,40.95725,-121.23837,cat_16,410.4155,34.3578
66387,27.38047,-87.02695,cat_02,816.182,49.7344
66388,44.80177,-117.80096,cat_08,704.9829,43.7897
66389,40.60812,-97.23754,cat_04,8.3952,52.5723
66390,32.65077,-121.299,cat_03,422.3731,49.0006
66391,35.47519,-111.72752,cat_16,469.2071,55.8898
66392,39.57394,-94.84204,cat_02,541.7482,48.1522
66393,47.59736,-94.76919,cat_03,584.4912,58.7729
66394,29.21087,-100.99407,cat_08,131.3457,58.5289
66395,32.48937,-87.83517,cat_13,86.0933,12.6641
66396,34.00311,-104.13411,cat_13,307.9711,48.1952
66397,34.35287,-87.5032,cat_02,269.6799,57.9225
66398,47.29659,-122.35996,cat_04,709.9334,48.6634
66399,39.7364,-70.58094,cat_15,55.1691,50.5946
66400,45.48126,-117.66228,cat_15,273.6115,50.0001
66401,24.7668,-71.76139,cat_00,269.6494,40.6567
66402,45.48921,-116.42085,cat_08,870.0058,55.7814
66403,48.11507,-99.15243,cat_10,283.6969,33.0406
66404,35.42733,-113.15697,cat_13,736.5594,47.4866
66405,41.69278,-112.2251,cat_15,707.3029,46.0
66406,29.25772,-78.65988,cat_00,80.5892,50.7677
66407,42.87579,-91.27423,cat_06,244.4589,54.206
66408,47.4228,-95.76435,cat_19,296.2937,42.163
66409,31.31433,-70.11712,cat_09,453.5667,70.7051
66410,39.97181,-88.83365,cat_05,257.529,36.7983
66411,36.11224,-82.9101,cat_18,590.6533,62.246
66412,35.57384,-102.93489,cat_02,812.2284,34.8101
66413,28.25979,-97.546,cat_18,978.9788,47.9581
66414,41.17322,-70.40432,cat_09,85.7251,66.0234
66415,36.59901,-107.70284,cat_06,538.845,46.0461
66416,41.5758,-68.76866,cat_16,85.4564,62.589
66417,24.76774,-116.08434,cat_00,280.677,44.6457
66418,45.47987,-95.71992,cat_16,274.4341,32.383
66419,45.3521,-124.4923,cat_06,787.4746,50.6628
66420,35.2268,-81.73423,cat_05,645.7784,39.6148
66421,35.90613,-112.32849,cat_04,841.83,78.1989
66422,45.86026,-112.50758,cat_18,364.8314,45.4248
66423,43.46954,-100.73545,cat_13,66.1575,49.3683
66424,31.10114,-107.00944,cat_00,838.2753,23.006
66425,32.3558,-76.90682,cat_14,769.4053,59.2866
66426,44.53383,-85.32157,cat_13,891.5518,55.0235
66427,37.76234,-83.37827,cat_09,722.6186,45.4912
66428,36.77276,-74.95789,cat_09,527.5245,57.025
66429,36.6149,-120.4645,cat_05,298.7358,79.486
66430,44.05743,-69.54268,cat_02,762.1025,66.6968
66431,48.79693,-107.88151,cat_16,8.8214,45.6994
66432,33.28208,-81.28838,cat_14,139.9332,64.0676
66433,24.99919,-75.19446,cat_18,772.3832,72.4876
66434,44.66329,-117.25689,cat_12,365.5614,49.5142
66435,44.5621,-103.58544,cat_10,292.7691,29.2003
66436,41.61331,-120.6228,cat_02,640.8237,64.6
66437,45.15184,-120.07605,cat_15,649.943,49.5079
66438,33.1649,-83.21735,cat_12,293.4138,51.2083
66439,28.56763,-72.7287,cat_17,63.8222,58.9138
66440,24.19031,-89.55297,cat_16,767.4583,32.8208
66441,28.13739,-94.38726,cat_16,844.3607,54.6143
66442,25.82137,-110.47784,cat_14,202.9129,47.9751
66443,25.07113,-82.72447,cat_04,823.6126,35.925
66444,28.00084,-87.05537,cat_07,809.4615,43.1757
66445,40.58921,-91.85386,cat_06,779.9098,40.0918
66446,47.47819,-87.81963,cat_01,477.8722,86.0751
66447,46.08265,-71.67302,cat_13,409.2679,44.3117
66448,24.22968,-79.12993,cat_01,413.4768,50.0975
66449,26.64247,-76.45517,cat_08,463.0764,47.4009
66450,44.52461,-99.73626,cat_17,579.7897,43.4767
66451,34.66263,-74.26555,cat_09,372.2205,55.4704
66452,47.9991,-92.00866,cat_08,790.4244,38.2502
66453,35.00483,-82.27868,cat_12,530.8576,45.8607
66454,37.2701,-120.44276,cat_07,823.5054,29.1924
66455,48.98763,-121.79312,cat_18,599.0213,51.3151
66456,33.87179,-89.04647,cat_09,965.9561,41.6239
66457,24.37618,-80.37404,cat_06,351.0733,29.6675
66458,46.1653,-117.97736,cat_15,243.2511,15.9676
66459,35.22174,-100.75086,cat_16,48.2813,52.6954
66460,43.66224,-116.7651,cat_15,982.6406,48.5555
66461,30.82191,-108.1594,cat_02,995.4574,60.3411
66462,28.94588,-90.74622,cat_14,570.4378,45.7447
66463,40.86894,-114.33964,cat_05,703.5282,54.817
66464,40.22755,-113.73001,cat_05,507.5414,49.378
66465,40.89048,-75.57945,cat_01,557.6132,63.1755
66466,40.25789,-76.18801,cat_02,127.8239,72.8029
66467,41.764,-101.11969,cat_15,705.9362,39.9195
66468,27.33304,-93.05303,cat_04,586.1889,62.4589
66469,45.13883,-69.77457,cat_11,890.041,58.7509
66470,48.50227,-96.95707,cat_01,666.4028,51.4385
66471,28.99296,-101.61045,cat_01,451.5673,40.5484
66472,30.80826,-82.3639,cat_11,969.4391,35.9509
66473,44.58476,-93.98307,cat_09,319.5989,48.3581
66474,28.78895,-94.70543,cat_13,254.0044,20.9251
66475,29.99924,-124.27562,cat_08,901.4083,47.1614
66476,37.79527,-100.41169,cat_15,498.2675,45.6395
66477,43.79141,-81.54232,cat_16,245.2323,50.4048
66478,46.05782,-95.72978,cat_00,400.4221,34.5423
66479,29.7732,-101.44939,cat_15,30.7391,61.0627
66480,48.48542,-104.50528,cat_19,954.7068,44.109
66481,34.36172,-111.51353,cat_15,566.6343,48.0915
66482,47.3571,-112.24862,cat_04,395.0309,64.562
66483,35.20586,-111.80525,cat_06,829.8118,61.3642
66484,39.97122,-100.87796,cat_08,362.4338,36.8002
66485,29.57172,-78.30131,cat_19,781.3919,63.7473
66486,31.96938,-106.99523,cat_12,27.9474,30.1989
66487,44.91239,-108.2451,cat_04,400.8508,61.1097
66488,44.11932,-85.43161,cat_07,326.3193,61.7416
66489,41.84833,-105.82631,cat_02,366.3367,46.8102
66490,36.71853,-116.0146,cat_10,52.9833,20.8337
66491,48.30061,-101.37959,cat_12,121.5309,63.8086
66492,29.22008,-115.64577,cat_13,298.6046,44.6502
66493,36.04312,-107.55841,cat_18,763.4345,53.8679
66494,30.23386,-121.84184,cat_11,167.5135,48.5483
66495,31.42534,-81.5479,cat_02,766.9351,76.5536
66496,27.44927,-87.05033,cat_11,912.6319,65.2635
66497,24.72333,-121.67153,cat_04,367.3909,60.4656
66498,27.03086,-84.19932,cat_01,718.8485,41.0296
66499,41.4874,-108.97222,cat_19,718.1662,70.7181
66500,27.50075,-122.58513,cat_17,441.6047,52.5609
66501,27.1839,-115.78347,cat_13,528.0388,15.8653
66502,24.2997,-108.43076,cat_06,516.3205,47.2511
66503,38.10056,-79.48999,cat_03,254.1684,60.0224
66504,42.36,-72.13689,cat_10,649.7066,57.5188
66505,34.90317,-111.9789,cat_00,716.7216,69.8947
66506,46.4586,-74.5432,cat_12,877.1739,46.4999
66507,25.37252,-100.99889,cat_09,130.7287,45.6849
66508,31.15961,-71.32622,cat_06,613.5542,41.4178
66509,42.95314,-85.01282,cat_17,483.2209,39.8924
66510,32.78615,-69.6538,cat_06,54.4093,56.8714
66511,42.70955,-79.02337,cat_12,343.9926,33.3824
66512,36.49566,-88.88978,cat_08,569.2087,60.6577
66513,28.61323,-109.25908,cat_02,868.4639,48.0727
66514,31.31327,-124.88257,cat_11,475.1052,27.6987
66515,40.17312,-106.99069,cat_08,358.0717,60.9819
66516,41.93428,-117.55128,cat_12,58.0167,41.8709
66517,31.70148,-117.58151,cat_15,546.5256,55.5249
66518,34.02239,-70.74224,cat_05,96.8778,75.0891
66519,44.71938,-75.78988,cat_17,271.4914,39.2329
66520,46.79326,-112.49875,cat_06,77.2945,47.8406
66521,28.20993,-68.35857,cat_10,972.1908,60.0355
66522,36.22775,-99.18053,cat_18,226.5462,61.9545
66523,25.70614,-106.33042,cat_14,504.164,45.5109
66524,35.29058,-117.23688,cat_01,70.1897,15.1423
66525,25.33669,-109.01269,cat_15,843.8746,55.9894
66526,35.70366,-88.83978,cat_07,486.888,52.0694
66527,43.0258,-73.41171,cat_19,931.3315,47.3862
66528,43.40838,-68.49812,cat_19,201.5123,40.6594
66529,43.32774,-88.04896,cat_00,25.1158,44.0567
66530,34.46744,-104.25713,cat_00,209.0928,62.6595
66531,45.65067,-102.79663,cat_00,348.3145,48.5337
66532,43.64355,-68.66808,cat_11,591.3245,23.1043
66533,41.89542,-112.80738,cat_01,675.1413,58.7029
66534,37.18031,-101.01428,cat_11,623.1701,33.4465
66535,41.0108,-101.71717,cat_18,92.6848,64.5196
66536,41.97055,-112.65683,cat_17,125.4013,33.4867
66537,38.29689,-121.84167,cat_11,150.5639,76.1494
66538,32.204,-78.34668,cat_01,9.2837,38.2198
66539,29.02829,-71.69602,cat_08,356.5717,54.3775
66540,34.34863,-83.11212,cat_17,628.2026,30.6239
66541,26.13619,-91.79226,cat_05,358.514,78.9284
66542,40.45263,-102.18661,cat_12,417.9053,49.9317
66543,26.9545,-106.84877,cat_01,206.7958,25.1539
66544,24.2594,-88.85017,cat_10,356.9177,68.4886
66545,30.86897,-85.89965,cat_19,675.3787,72.2276
66546,38.86372,-113.19177,cat_01,747.931,41.2342
66547,37.72418,-99.01263,cat_13,300.0255,69.8883
66548,31.71708,-78.66674,cat_07,118.2721,68.9276
66549,36.29369,-111.60678,cat_04,334.4935,54.5958
66550,46.98299,-119.62595,cat_01,918.8089,16.8031
66551,40.29941,-74.79724,cat_09,123.289,33.141
66552,25.77648,-107.88461,cat_08,207.5609,77.8995
66553,31.15568,-117.42021,cat_03,271.8374,54.3358
66554,36.2756,-87.8051,cat_19,744.5423,55.0183
66555,46.9083,-84.78859,cat_15,49.5606,58.7176
66556,44.72423,-102.1556,cat_05,322.7478,63.8892
66557,40.30976,-110.55881,cat_07,517.6204,50.5481
66558,38.30729,-82.0246,cat_07,726.2153,30.1214
66559,34.2463,-101.43974,cat_15,372.1053,59.9505
66560,43.51345,-101.33706,cat_12,694.8296,67.9452
66561,43.58374,-110.08574,cat_03,604.5069,48.9188
66562,35.97968,-99.60805,cat_07,24.5332,52.3749
66563,36.0921,-118.82117,cat_18,299.6779,57.7102
66564,24.08231,-123.29556,cat_09,307.4603,67.9945
66565,34.80499,-77.01991,cat_14,892.3252,51.467
66566,31.05008,-95.94498,cat_06,888.8039,75.4623
66567,33.05514,-105.58781,cat_12,388.1848,43.8083
66568,34.48088,-95.63378,cat_07,352.8582,72.5099
66569,32.15035,-111.4025,cat_03,806.1866,73.1076
66570,25.16523,-120.47219,cat_16,67.5685,42.6167
66571,33.13077,-99.77778,cat_14,740.1692,70.7809
66572,39.83934,-97.04749,cat_00,603.7041,47.1559
66573,24.13372,-81.93033,cat_00,134.8969,47.5861
66574,24.20747,-96.0975,cat_08,524.0487,52.1832
66575,40.14914,-104.50977,cat_01,120.2347,53.9344
66576,42.84994,-110.20559,cat_04,649.3613,52.6661
66577,45.5257,-82.98538,cat_08,146.1582,37.4257
66578,34.60377,-102.75796,cat_10,632.6117,61.5822
66579,33.17943,-81.25174,cat_07,152.3993,32.464
66580,35.63642,-83.60145,cat_06,686.2443,67.8265
66581,35.60985,-97.82699,cat_07,226.3943,36.5723
66582,45.5349,-95.39948,cat_05,320.4799,60.2458
66583,41.90142,-69.95037,cat_00,135.9948,52.0705
66584,31.8122,-109.03067,cat_06,882.3746,63.6555
66585,32.86287,-124.37782,cat_01,705.6735,60.1159
66586,48.80631,-74.02088,cat_03,282.8295,53.959
66587,24.42877,-120.70805,cat_06,558.8035,59.6394
66588,27.76423,-107.53146,cat_04,336.4372,65.5621
66589,31.995,-84.38362,cat_06,973.5037,60.4634
66590,32.66007,-73.5093,cat_14,840.625,27.8817
66591,28.23045,-75.56609,cat_12,899.5991,50.7025
66592,36.94942,-91.72168,cat_12,808.3191,41.8476
66593,47.19891,-113.35515,cat_08,34.0252,69.4574
66594,24.2347,-98.61437,cat_07,340.3094,40.0803
66595,31.48311,-82.46991,cat_03,785.2439,42.765
66596,28.01846,-67.7406,cat_16,968.9188,49.199
66597,30.67489,-105.94448,cat_03,635.3723,42.9353
66598,46.78699,-104.40865,cat_09,424.4395,62.1438
66599,29.80695,-106.75564,cat_16,916.13,66.5459
66600,37.9125,-120.69327,cat_17,617.7929,61.7227
66601,39.88537,-70.48809,cat_06,663.1066,64.6647
66602,36.03682,-69.05233,cat_09,168.5695,51.4816
66603,43.55954,-73.6808,cat_13,370.7325,37.8501
66604,28.58753,-99.00222,cat_18,86.8664,63.9265
66605,35.29551,-99.69264,cat_07,628.0536,49.7518
66606,45.51988,-92.72508,cat_19,376.2861,48.4316
66607,27.78534,-94.94064,cat_08,400.7878,63.0183
66608,46.7518,-105.39127,cat_16,816.1339,29.301
66609,32.0219,-123.52907,cat_11,119.4307,64.4482
66610,26.90775,-86.5226,cat_09,344.6982,45.4698
66611,44.89903,-77.41477,cat_00,196.057,46.5572
66612,40.84828,-79.5233,cat_09,239.0558,61.0905
66613,35.97265,-72.14569,cat_17,56.7155,55.1611
66614,46.33833,-70.96466,cat_16,568.1848,32.1736
66615,32.16834,-101.27452,cat_06,638.0933,26.604
66616,43.95902,-99.05812,cat_18,551.8575,74.8701
66617,44.12511,-68.25625,cat_07,618.6046,81.3361
66618,37.42937,-83.06682,cat_02,361.7841,35.8668
66619,30.58643,-91.37012,cat_15,960.3752,61.4037
66620,39.75615,-74.89784,cat_18,60.5466,43.3373
66621,27.93507,-67.79872,cat_03,496.1119,32.1069
66622,28.30209,-114.28329,cat_14,750.8682,56.6633
66623,24.0108,-101.5447,cat_00,784.1029,26.015
66624,24.70928,-108.3494,cat_09,615.9036,39.2665
66625,30.40509,-90.72081,cat_06,427.0486,65.4841
66626,43.53428,-118.45663,cat_04,454.7798,13.1277
66627,40.32998,-108.04128,cat_15,29.7303,61.0375
66628,26.87396,-76.54053,cat_09,7.1713,80.6252
66629,48.89611,-114.80473,cat_08,238.1099,63.2601
66630,41.59431,-118.78891,cat_19,507.9147,25.5259
66631,46.65596,-109.06627,cat_08,296.5561,18.2465
66632,42.91938,-124.74502,cat_15,648.1656,61.3068
66633,38.43125,-75.1856,cat_08,898.7273,44.9086
66634,42.14546,-122.71789,cat_05,374.1074,53.5051
66635,35.36603,-114.20909,cat_14,472.2913,32.7114
66636,24.83131,-77.25562,cat_00,557.2441,48.3358
66637,30.2547,-82.19199,cat_18,539.2987,44.3926
66638,44.01578,-92.42613,cat_10,465.5648,44.0794
66639,35.66868,-117.21641,cat_12,658.1776,36.3323
66640,40.29645,-69.90249,cat_04,209.6412,60.3086
66641,34.45601,-100.38233,cat_06,515.0124,74.2784
66642,24.57657,-102.45945,cat_11,906.975,44.4546
66643,39.76445,-110.30216,cat_18,273.4858,55.3004
66644,41.6958,-78.90385,cat_09,856.1141,55.0101
66645,33.61942,-122.81717,cat_11,508.6485,80.0336
66646,30.75491,-104.48984,cat_07,280.002,62.5137
66647,27.04987,-95.21367,cat_09,647.9231,51.5674
66648,30.77737,-99.13463,cat_05,75.7555,56.6398
66649,37.37432,-104.06158,cat_10,959.8426,72.435
66650,39.00462,-113.39105,cat_17,254.1983,35.519
66651,35.32654,-107.08422,cat_07,628.2507,44.1996
66652,43.91215,-110.21161,cat_13,731.7771,62.6257
66653,26.55293,-86.85694,cat_12,140.3662,59.0041
66654,38.30991,-103.44505,cat_10,519.3638,72.9546
66655,32.11644,-69.67052,cat_06,289.7761,53.2605
66656,45.05252,-108.32951,cat_06,465.2043,29.2452
66657,42.52425,-117.11519,cat_02,603.3874,76.6162
66658,29.40887,-110.02723,cat_11,905.7277,46.8117
66659,46.1128,-67.48446,cat_16,187.93,57.9222
66660,29.13829,-90.14843,cat_06,533.4107,26.3292
66661,41.34724,-82.98167,cat_13,571.9746,62.6978
66662,25.57254,-87.79779,cat_03,971.8516,25.3837
66663,37.21023,-108.44408,cat_10,141.9744,11.6589
66664,36.57851,-69.10616,cat_00,619.4819,22.0695
66665,31.38662,-92.34942,cat_14,785.8761,32.4322
66666,25.62841,-76.65687,cat_17,757.8665,58.3952
66667,32.5246,-95.5323,cat_09,374.1508,47.3891
66668,41.50904,-76.09081,cat_11,914.4779,38.6069
66669,37.76036,-93.45974,cat_17,938.6963,55.7658
66670,34.18149,-75.26466,cat_05,221.0133,49.6969
66671,37.33281,-101.49909,cat_01,552.0379,81.8477
66672,36.59223,-110.74961,cat_15,512.6622,28.9488
66673,30.85582,-81.20046,cat_14,662.4185,60.2832
66674,45.34446,-101.94509,cat_04,921.7903,39.9292
66675,37.57733,-82.79083,cat_14,822.2799,42.6745
66676,40.16934,-79.20361,cat_14,284.4742,64.1025
66677,44.49524,-104.44915,cat_11,606.7637,49.7626
66678,36.11125,-111.19948,cat_03,860.6825,67.5795
66679,30.99688,-96.57542,cat_12,993.4136,37.3712
66680,27.915,-91.41649,cat_03,529.1806,41.0409
66681,33.59708,-120.66603,cat_09,977.6994,51.7516
66682,38.76367,-118.47502,cat_10,855.6404,48.9508
66683,37.21858,-121.40221,cat_06,351.7912,57.6841
66684,44.68339,-69.7238,cat_19,476.7721,95.9363
66685,28.79531,-93.32193,cat_17,248.0283,62.2336
66686,45.79978,-96.72789,cat_07,172.0581,69.7163
66687,30.89613,-107.3289,cat_07,671.9036,51.7856
66688,42.29456,-67.96254,cat_10,103.0098,55.2942
66689,44.15453,-109.81674,cat_08,56.4059,69.3763
66690,27.67895,-76.93884,cat_17,788.2584,39.5074
66691,41.23662,-120.164,cat_07,427.6077,28.6818
66692,29.10663,-84.6086,cat_06,40.3856,61.8105
66693,46.58709,-96.73425,cat_14,171.2655,27.4505
66694,30.45095,-75.74704,cat_11,374.7732,43.1904
66695,41.38171,-79.4556,cat_07,36.7497,44.5305
66696,48.22839,-100.05341,cat_19,429.5741,16.8194
66697,26.25189,-83.37197,cat_13,79.1213,65.4296
66698,28.51391,-99.66036,cat_07,291.564,36.0442
66699,46.87839,-116.39662,cat_10,167.894,17.1194
66700,45.36803,-97.01808,cat_12,148.8892,40.8417
66701,44.35009,-119.09406,cat_08,502.3478,55.7937
66702,43.16838,-97.38403,cat_02,609.3068,52.6364
66703,34.4459,-74.65676,cat_16,245.9139,53.6664
66704,32.91365,-106.02828,cat_02,873.6114,59.4755
66705,24.0098,-95.77869,cat_13,895.3653,62.7198
66706,36.33031,-88.46104,cat_17,753.1799,49.7756
66707,35.26227,-76.507,cat_01,497.989,35.4744
66708,48.49472,-82.22513,cat_05,843.7594,41.4889
66709,42.02292,-119.32923,cat_07,582.6066,43.943
66710,35.24569,-116.23899,cat_12,859.8374,45.1082
66711,38.06464,-79.41036,cat_03,980.1784,44.84
66712,43.7218,-97.90218,cat_00,735.9313,31.9363
66713,25.37325,-93.74152,cat_02,218.044,38.3732
66714,29.29519,-76.72339,cat_09,913.5456,49.3692
66715,35.29774,-110.17336,cat_01,689.271,17.7032
66716,36.72473,-72.92201,cat_02,431.5843,56.5494
66717,24.76334,-82.81875,cat_09,851.5998,34.4933
66718,46.7654,-91.99164,cat_12,493.8717,72.0524
66719,25.08822,-84.53726,cat_08,177.1584,55.9449
66720,27.45563,-111.35934,cat_02,346.3305,41.7945
66721,27.42216,-114.84934,cat_12,913.3905,68.5275
66722,24.15138,-118.86761,cat_01,617.628,56.4366
66723,45.83276,-109.20173,cat_06,965.9004,55.306
66724,44.3485,-76.65258,cat_15,725.6397,70.9803
66725,43.30244,-106.81436,cat_00,807.5104,65.1846
66726,36.58527,-80.80387,cat_08,169.684,40.8966
66727,42.38274,-100.29031,cat_11,380.2812,60.6808
66728,41.7777,-116.63291,cat_13,227.1334,74.7317
66729,34.19778,-118.44271,cat_07,881.4633,55.2373
66730,29.34352,-121.17019,cat_06,151.5704,68.4005
66731,27.2201,-90.41115,cat_13,271.8148,46.9661
66732,43.31715,-83.81741,cat_00,907.7114,56.9448
66733,25.2184,-87.18764,cat_17,386.0443,63.0101
66734,27.23616,-102.61421,cat_07,22.9408,35.3527
66735,47.86934,-108.07346,cat_00,957.3417,72.0677
66736,37.12364,-94.25476,cat_01,812.6669,40.169
66737,29.27634,-123.10094,cat_18,760.8856,32.9927
66738,43.09453,-110.7534,cat_06,457.1398,41.4239
66739,38.17618,-114.7262,cat_02,804.621,49.2065
66740,37.14652,-102.23471,cat_10,864.1489,57.8956
66741,30.02233,-110.86162,cat_13,307.8671,87.9809
66742,30.63595,-81.16018,cat_10,211.5396,76.5496
66743,26.72903,-114.04286,cat_04,811.5871,38.9803
66744,42.74233,-95.03374,cat_19,920.8869,51.214
66745,36.36636,-88.67905,cat_13,916.2146,68.7283
66746,38.27669,-98.96135,cat_09,607.0547,57.3916
66747,44.35311,-109.33659,cat_15,119.3475,64.85
66748,34.30798,-81.99194,cat_13,152.7842,63.2891
66749,27.33063,-68.55561,cat_19,215.2752,38.0164
66750,39.39915,-85.31931,cat_00,344.0062,50.9373
66751,31.35404,-91.15436,cat_00,803.298,99.0876
66752,31.41327,-88.99312,cat_11,749.7055,56.5718
66753,44.72221,-79.34274,cat_13,41.7316,38.6707
66754,38.44886,-120.99345,cat_19,871.2595,51.179
66755,39.46636,-69.05824,cat_19,917.9451,31.8894
66756,38.00654,-85.18808,cat_03,512.9692,55.0269
66757,41.86636,-84.41699,cat_12,408.257,49.0994
66758,28.13146,-102.26984,cat_06,48.2206,62.6168
66759,36.08786,-101.2739,cat_14,580.1395,38.3429
66760,39.30985,-91.26002,cat_01,306.0608,65.6315
66761,25.91448,-83.61788,cat_05,553.5948,81.4423
66762,30.61949,-103.69264,cat_01,512.3229,70.3168
66763,35.97871,-103.25195,cat_10,237.0286,40.6468
66764,25.05221,-75.06577,cat_14,727.9872,39.4449
66765,28.90949,-79.11738,cat_00,642.4658,50.9737
66766,40.37646,-107.17938,cat_15,614.2565,47.7758
66767,48.0586,-70.85692,cat_17,129.86,42.6451
66768,39.01998,-84.66391,cat_17,525.9966,31.4279
66769,31.41938,-116.94331,cat_13,186.6694,56.0003
66770,28.79424,-108.28122,cat_02,130.364,54.6002
66771,26.75929,-68.34601,cat_14,623.5016,53.0733
66772,38.58683,-90.13248,cat_02,436.7834,46.662
66773,36.16956,-124.91022,cat_06,91.2173,45.3394
66774,35.71293,-111.42804,cat_10,406.6116,38.1723
66775,36.18624,-73.21435,cat_04,19.1481,29.2674
66776,35.55627,-68.72533,cat_11,605.0354,28.5801
66777,34.00551,-73.30031,cat_01,570.602,38.5425
66778,27.55786,-95.64998,cat_19,896.4773,60.2185
66779,28.61071,-77.05235,cat_10,849.6115,45.7601
66780,25.3343,-93.8103,cat_04,533.5512,60.4184
66781,41.0028,-83.56791,cat_04,185.1924,47.4438
66782,42.82395,-122.87074,cat_03,1.7724,48.9633
66783,26.99246,-123.84201,cat_10,77.7479,57.8707
66784,44.26557,-106.26649,cat_16,537.4724,50.5939
66785,43.60596,-124.54463,cat_16,512.4454,70.9073
66786,38.7498,-84.88316,cat_09,509.0044,66.0635
66787,26.07346,-99.59521,cat_16,196.1063,32.9696
66788,41.40161,-104.87617,cat_07,827.7171,45.4321
66789,30.97847,-89.59108,cat_01,346.2193,61.5932
66790,26.80466,-113.14762,cat_07,121.1864,64.5933
66791,28.72088,-82.1614,cat_01,17.7937,50.3795
66792,45.93858,-107.63523,cat_15,691.9151,46.1013
66793,29.44732,-89.47766,cat_01,813.9964,29.3919
66794,33.98844,-107.46074,cat_10,506.6849,76.3551
66795,45.40059,-109.46299,cat_08,853.2894,30.097
66796,48.47877,-84.05964,cat_08,290.0833,90.5514
66797,33.36067,-111.0465,cat_15,797.1447,46.9874
66798,39.82677,-114.51042,cat_16,722.6693,47.8194
66799,45.48606,-82.89851,cat_03,380.1936,98.0698
